torch.Size([1000000, 3]) torch.Size([1000000, 1]) torch.Size([1000000, 1])
It: 6600, Loss: 9.384e-03, lamd1: 0.954, lamd2: 0.01477, Time: 53.28
It: 6700, Loss: 9.160e-03, lamd1: 0.952, lamd2: 0.01543, Time: 52.85
It: 6800, Loss: 8.856e-03, lamd1: 0.959, lamd2: 0.01516, Time: 53.16
It: 6900, Loss: 6.673e-03, lamd1: 0.964, lamd2: 0.01451, Time: 52.83
It: 7000, Loss: 8.087e-03, lamd1: 0.964, lamd2: 0.01555, Time: 52.55
It: 7100, Loss: 7.422e-03, lamd1: 0.967, lamd2: 0.01361, Time: 52.38
It: 7200, Loss: 5.664e-03, lamd1: 0.967, lamd2: 0.01437, Time: 53.21
It: 7300, Loss: 5.687e-03, lamd1: 0.969, lamd2: 0.01500, Time: 53.25
It: 7400, Loss: 6.273e-03, lamd1: 0.968, lamd2: 0.01426, Time: 53.30
It: 7500, Loss: 5.112e-03, lamd1: 0.970, lamd2: 0.01383, Time: 53.38
It: 7600, Loss: 6.905e-03, lamd1: 0.971, lamd2: 0.01449, Time: 53.56
It: 7700, Loss: 6.816e-03, lamd1: 0.971, lamd2: 0.01399, Time: 53.50
It: 7800, Loss: 5.598e-03, lamd1: 0.972, lamd2: 0.01349, Time: 53.54
It: 7900, Loss: 4.947e-03, lamd1: 0.973, lamd2: 0.01417, Time: 53.33
It: 8000, Loss: 8.180e-03, lamd1: 0.975, lamd2: 0.01359, Time: 53.31
It: 8100, Loss: 5.938e-03, lamd1: 0.972, lamd2: 0.01363, Time: 53.12
It: 8200, Loss: 4.855e-03, lamd1: 0.975, lamd2: 0.01401, Time: 53.04
It: 8300, Loss: 4.763e-03, lamd1: 0.974, lamd2: 0.01246, Time: 52.84
It: 8400, Loss: 8.600e-03, lamd1: 0.975, lamd2: 0.01509, Time: 53.28
It: 8500, Loss: 5.677e-03, lamd1: 0.974, lamd2: 0.01240, Time: 52.28
It: 8600, Loss: 3.682e-03, lamd1: 0.976, lamd2: 0.01454, Time: 52.90
It: 8700, Loss: 5.077e-03, lamd1: 0.977, lamd2: 0.01221, Time: 52.08
It: 8800, Loss: 3.700e-03, lamd1: 0.977, lamd2: 0.01320, Time: 52.68
It: 8900, Loss: 4.640e-03, lamd1: 0.977, lamd2: 0.01259, Time: 53.28
It: 9000, Loss: 5.008e-03, lamd1: 0.979, lamd2: 0.01277, Time: 53.15
It: 9100, Loss: 4.166e-03, lamd1: 0.977, lamd2: 0.01293, Time: 53.15
It: 9200, Loss: 2.864e-03, lamd1: 0.978, lamd2: 0.01277, Time: 53.19
It: 9300, Loss: 4.137e-03, lamd1: 0.980, lamd2: 0.01322, Time: 53.26
It: 9400, Loss: 3.399e-03, lamd1: 0.979, lamd2: 0.01178, Time: 52.89
It: 9500, Loss: 4.515e-03, lamd1: 0.979, lamd2: 0.01369, Time: 52.92
It: 9600, Loss: 4.628e-03, lamd1: 0.980, lamd2: 0.01275, Time: 52.51
It: 9700, Loss: 3.192e-03, lamd1: 0.978, lamd2: 0.01149, Time: 53.50
It: 9800, Loss: 2.913e-03, lamd1: 0.979, lamd2: 0.01346, Time: 53.45
It: 9900, Loss: 2.412e-03, lamd1: 0.979, lamd2: 0.01272, Time: 52.79
It: 10000, Loss: 3.900e-03, lamd1: 0.981, lamd2: 0.01257, Time: 52.43
It: 10100, Loss: 1.991e-03, lamd1: 0.982, lamd2: 0.01237, Time: 52.97
It: 10200, Loss: 1.951e-03, lamd1: 0.982, lamd2: 0.01234, Time: 52.80
It: 10300, Loss: 1.913e-03, lamd1: 0.983, lamd2: 0.01231, Time: 53.18
It: 10400, Loss: 1.876e-03, lamd1: 0.983, lamd2: 0.01228, Time: 53.03
It: 10500, Loss: 1.839e-03, lamd1: 0.984, lamd2: 0.01225, Time: 52.99
It: 10600, Loss: 1.802e-03, lamd1: 0.984, lamd2: 0.01222, Time: 52.90
It: 10700, Loss: 1.766e-03, lamd1: 0.984, lamd2: 0.01218, Time: 53.02
It: 10800, Loss: 1.730e-03, lamd1: 0.984, lamd2: 0.01215, Time: 53.52
It: 10900, Loss: 1.694e-03, lamd1: 0.985, lamd2: 0.01211, Time: 53.57
It: 11000, Loss: 1.658e-03, lamd1: 0.985, lamd2: 0.01208, Time: 53.52
It: 11100, Loss: 1.648e-03, lamd1: 0.985, lamd2: 0.01208, Time: 53.54
It: 11200, Loss: 3.729e-03, lamd1: 0.985, lamd2: 0.01244, Time: 53.56
It: 11300, Loss: 2.151e-03, lamd1: 0.985, lamd2: 0.01217, Time: 53.48
It: 11400, Loss: 2.059e-03, lamd1: 0.986, lamd2: 0.01186, Time: 53.50
It: 11500, Loss: 1.971e-03, lamd1: 0.985, lamd2: 0.01186, Time: 53.31
It: 11600, Loss: 1.583e-03, lamd1: 0.985, lamd2: 0.01189, Time: 52.51
It: 11700, Loss: 2.032e-03, lamd1: 0.984, lamd2: 0.01173, Time: 53.15
It: 11800, Loss: 1.733e-03, lamd1: 0.986, lamd2: 0.01179, Time: 53.22
It: 11900, Loss: 1.799e-03, lamd1: 0.986, lamd2: 0.01180, Time: 53.58
It: 12000, Loss: 1.535e-03, lamd1: 0.986, lamd2: 0.01164, Time: 52.77
It: 12100, Loss: 1.685e-03, lamd1: 0.986, lamd2: 0.01182, Time: 52.57
It: 12200, Loss: 1.555e-03, lamd1: 0.987, lamd2: 0.01165, Time: 53.00
It: 12300, Loss: 1.518e-03, lamd1: 0.987, lamd2: 0.01183, Time: 52.76
It: 12400, Loss: 1.406e-03, lamd1: 0.986, lamd2: 0.01171, Time: 53.34
It: 12500, Loss: 2.188e-03, lamd1: 0.987, lamd2: 0.01190, Time: 53.53
It: 12600, Loss: 1.837e-03, lamd1: 0.987, lamd2: 0.01158, Time: 53.55
It: 12700, Loss: 1.897e-03, lamd1: 0.987, lamd2: 0.01172, Time: 53.37
It: 12800, Loss: 1.533e-03, lamd1: 0.987, lamd2: 0.01179, Time: 52.66
It: 12900, Loss: 2.152e-03, lamd1: 0.987, lamd2: 0.01168, Time: 53.06
It: 13000, Loss: 1.539e-03, lamd1: 0.987, lamd2: 0.01149, Time: 53.23
It: 13100, Loss: 1.320e-03, lamd1: 0.987, lamd2: 0.01149, Time: 53.18
It: 13200, Loss: 1.651e-03, lamd1: 0.988, lamd2: 0.01146, Time: 53.00
It: 13300, Loss: 1.760e-03, lamd1: 0.988, lamd2: 0.01133, Time: 53.19
It: 13400, Loss: 1.618e-03, lamd1: 0.988, lamd2: 0.01161, Time: 53.22
It: 13500, Loss: 1.643e-03, lamd1: 0.988, lamd2: 0.01140, Time: 53.13
It: 13600, Loss: 1.293e-03, lamd1: 0.988, lamd2: 0.01152, Time: 53.09
It: 13700, Loss: 1.386e-03, lamd1: 0.987, lamd2: 0.01155, Time: 53.18
It: 13800, Loss: 1.435e-03, lamd1: 0.989, lamd2: 0.01145, Time: 52.96
It: 13900, Loss: 1.327e-03, lamd1: 0.988, lamd2: 0.01137, Time: 53.00
It: 14000, Loss: 1.398e-03, lamd1: 0.988, lamd2: 0.01161, Time: 53.05
It: 14100, Loss: 1.540e-03, lamd1: 0.989, lamd2: 0.01130, Time: 53.13
It: 14200, Loss: 1.090e-03, lamd1: 0.989, lamd2: 0.01143, Time: 53.16
It: 14300, Loss: 1.788e-03, lamd1: 0.988, lamd2: 0.01173, Time: 53.58
It: 14400, Loss: 1.684e-03, lamd1: 0.988, lamd2: 0.01158, Time: 52.81
It: 14500, Loss: 1.268e-03, lamd1: 0.989, lamd2: 0.01157, Time: 52.99
It: 14600, Loss: 1.075e-03, lamd1: 0.989, lamd2: 0.01150, Time: 53.40
It: 14700, Loss: 1.658e-03, lamd1: 0.989, lamd2: 0.01122, Time: 53.21
It: 14800, Loss: 2.847e-03, lamd1: 0.990, lamd2: 0.01176, Time: 53.22
It: 14900, Loss: 1.291e-03, lamd1: 0.989, lamd2: 0.01147, Time: 53.28
It: 15000, Loss: 1.859e-03, lamd1: 0.989, lamd2: 0.01170, Time: 53.23
It: 15100, Loss: 1.781e-03, lamd1: 0.990, lamd2: 0.01141, Time: 53.28
It: 15200, Loss: 1.154e-03, lamd1: 0.989, lamd2: 0.01154, Time: 53.49
It: 15300, Loss: 9.660e-04, lamd1: 0.988, lamd2: 0.01130, Time: 53.49
It: 15400, Loss: 1.442e-03, lamd1: 0.989, lamd2: 0.01163, Time: 53.35
It: 15500, Loss: 1.186e-03, lamd1: 0.989, lamd2: 0.01157, Time: 53.18
It: 15600, Loss: 1.117e-03, lamd1: 0.990, lamd2: 0.01140, Time: 53.11
It: 15700, Loss: 1.746e-03, lamd1: 0.990, lamd2: 0.01122, Time: 53.57
It: 15800, Loss: 1.196e-03, lamd1: 0.990, lamd2: 0.01124, Time: 53.18
It: 15900, Loss: 1.007e-03, lamd1: 0.990, lamd2: 0.01143, Time: 51.97
It: 16000, Loss: 1.188e-03, lamd1: 0.990, lamd2: 0.01140, Time: 52.41
It: 16100, Loss: 1.187e-03, lamd1: 0.990, lamd2: 0.01149, Time: 53.14
It: 16200, Loss: 1.498e-03, lamd1: 0.989, lamd2: 0.01146, Time: 53.07
It: 16300, Loss: 1.126e-03, lamd1: 0.990, lamd2: 0.01130, Time: 53.17
It: 16400, Loss: 1.264e-03, lamd1: 0.990, lamd2: 0.01136, Time: 53.17
It: 16500, Loss: 2.113e-03, lamd1: 0.990, lamd2: 0.01172, Time: 53.05
It: 16600, Loss: 1.068e-03, lamd1: 0.991, lamd2: 0.01117, Time: 53.37
It: 16700, Loss: 9.661e-04, lamd1: 0.991, lamd2: 0.01133, Time: 53.51
It: 16800, Loss: 1.005e-03, lamd1: 0.991, lamd2: 0.01134, Time: 53.41
It: 16900, Loss: 1.582e-03, lamd1: 0.991, lamd2: 0.01157, Time: 53.10
It: 17000, Loss: 1.294e-03, lamd1: 0.990, lamd2: 0.01156, Time: 53.14
It: 17100, Loss: 1.103e-03, lamd1: 0.990, lamd2: 0.01153, Time: 53.31
It: 17200, Loss: 1.113e-03, lamd1: 0.991, lamd2: 0.01144, Time: 53.56
It: 17300, Loss: 1.164e-03, lamd1: 0.991, lamd2: 0.01131, Time: 53.53
It: 17400, Loss: 1.875e-03, lamd1: 0.991, lamd2: 0.01127, Time: 53.56
It: 17500, Loss: 1.341e-03, lamd1: 0.989, lamd2: 0.01153, Time: 53.57
It: 17600, Loss: 1.201e-03, lamd1: 0.990, lamd2: 0.01152, Time: 53.52
It: 17700, Loss: 1.073e-03, lamd1: 0.990, lamd2: 0.01124, Time: 53.53
It: 17800, Loss: 1.266e-03, lamd1: 0.991, lamd2: 0.01122, Time: 53.24
It: 17900, Loss: 1.118e-03, lamd1: 0.991, lamd2: 0.01137, Time: 53.29
It: 18000, Loss: 1.432e-03, lamd1: 0.991, lamd2: 0.01119, Time: 52.90
It: 18100, Loss: 9.106e-04, lamd1: 0.991, lamd2: 0.01140, Time: 53.03
It: 18200, Loss: 8.698e-04, lamd1: 0.991, lamd2: 0.01118, Time: 53.05
It: 18300, Loss: 9.836e-04, lamd1: 0.992, lamd2: 0.01116, Time: 53.36
It: 18400, Loss: 1.617e-03, lamd1: 0.992, lamd2: 0.01137, Time: 53.57
It: 18500, Loss: 1.124e-03, lamd1: 0.992, lamd2: 0.01118, Time: 53.22
It: 18600, Loss: 1.562e-03, lamd1: 0.992, lamd2: 0.01102, Time: 53.27
It: 18700, Loss: 1.664e-03, lamd1: 0.991, lamd2: 0.01114, Time: 52.56
It: 18800, Loss: 9.541e-04, lamd1: 0.991, lamd2: 0.01119, Time: 53.34
It: 18900, Loss: 9.611e-04, lamd1: 0.992, lamd2: 0.01132, Time: 53.18
It: 19000, Loss: 1.047e-03, lamd1: 0.992, lamd2: 0.01133, Time: 52.34
It: 19100, Loss: 1.054e-03, lamd1: 0.992, lamd2: 0.01129, Time: 52.82
It: 19200, Loss: 9.025e-04, lamd1: 0.992, lamd2: 0.01138, Time: 53.11
It: 19300, Loss: 1.103e-03, lamd1: 0.992, lamd2: 0.01127, Time: 53.31
It: 19400, Loss: 1.182e-03, lamd1: 0.992, lamd2: 0.01117, Time: 53.46
It: 19500, Loss: 7.166e-04, lamd1: 0.992, lamd2: 0.01133, Time: 53.49
It: 19600, Loss: 2.197e-03, lamd1: 0.992, lamd2: 0.01166, Time: 53.36
It: 19700, Loss: 7.466e-04, lamd1: 0.992, lamd2: 0.01130, Time: 53.48
It: 19800, Loss: 1.410e-03, lamd1: 0.992, lamd2: 0.01119, Time: 53.51
It: 19900, Loss: 9.029e-04, lamd1: 0.992, lamd2: 0.01112, Time: 53.43
It: 20000, Loss: 7.969e-04, lamd1: 0.992, lamd2: 0.01129, Time: 53.45
It: 20100, Loss: 6.569e-04, lamd1: 0.993, lamd2: 0.01127, Time: 53.21
It: 20200, Loss: 6.534e-04, lamd1: 0.993, lamd2: 0.01127, Time: 53.43
It: 20300, Loss: 6.500e-04, lamd1: 0.993, lamd2: 0.01127, Time: 53.49
It: 20400, Loss: 6.466e-04, lamd1: 0.993, lamd2: 0.01126, Time: 53.17
It: 20500, Loss: 6.432e-04, lamd1: 0.993, lamd2: 0.01126, Time: 53.37
It: 20600, Loss: 6.397e-04, lamd1: 0.993, lamd2: 0.01126, Time: 53.08
It: 20700, Loss: 6.361e-04, lamd1: 0.993, lamd2: 0.01126, Time: 52.95
It: 20800, Loss: 6.324e-04, lamd1: 0.993, lamd2: 0.01126, Time: 53.11
It: 20900, Loss: 6.286e-04, lamd1: 0.993, lamd2: 0.01126, Time: 53.16
It: 21000, Loss: 6.247e-04, lamd1: 0.993, lamd2: 0.01126, Time: 52.94
It: 21100, Loss: 6.207e-04, lamd1: 0.993, lamd2: 0.01126, Time: 53.18
It: 21200, Loss: 6.166e-04, lamd1: 0.993, lamd2: 0.01126, Time: 53.12
It: 21300, Loss: 6.305e-04, lamd1: 0.993, lamd2: 0.01132, Time: 53.53
It: 21400, Loss: 6.093e-04, lamd1: 0.993, lamd2: 0.01125, Time: 53.21
It: 21500, Loss: 6.281e-04, lamd1: 0.993, lamd2: 0.01124, Time: 52.90
It: 21600, Loss: 6.671e-04, lamd1: 0.993, lamd2: 0.01124, Time: 52.31
It: 21700, Loss: 8.246e-04, lamd1: 0.993, lamd2: 0.01142, Time: 52.94
It: 21800, Loss: 6.735e-04, lamd1: 0.993, lamd2: 0.01124, Time: 52.42
It: 21900, Loss: 6.507e-04, lamd1: 0.994, lamd2: 0.01118, Time: 53.08
It: 22000, Loss: 6.013e-04, lamd1: 0.993, lamd2: 0.01127, Time: 53.30
It: 22100, Loss: 6.849e-04, lamd1: 0.993, lamd2: 0.01117, Time: 53.17
It: 22200, Loss: 6.047e-04, lamd1: 0.994, lamd2: 0.01127, Time: 53.43
It: 22300, Loss: 6.879e-04, lamd1: 0.993, lamd2: 0.01129, Time: 53.27
It: 22400, Loss: 6.085e-04, lamd1: 0.993, lamd2: 0.01127, Time: 52.93
It: 22500, Loss: 1.043e-03, lamd1: 0.993, lamd2: 0.01111, Time: 52.75
It: 22600, Loss: 5.835e-04, lamd1: 0.993, lamd2: 0.01124, Time: 53.39
It: 22700, Loss: 5.730e-04, lamd1: 0.994, lamd2: 0.01125, Time: 53.23
It: 22800, Loss: 6.112e-04, lamd1: 0.994, lamd2: 0.01119, Time: 51.99
It: 22900, Loss: 5.942e-04, lamd1: 0.994, lamd2: 0.01120, Time: 52.78
It: 23000, Loss: 9.650e-04, lamd1: 0.994, lamd2: 0.01144, Time: 53.51
It: 23100, Loss: 6.090e-04, lamd1: 0.993, lamd2: 0.01131, Time: 53.43
It: 23200, Loss: 9.115e-04, lamd1: 0.994, lamd2: 0.01127, Time: 53.01
It: 23300, Loss: 5.825e-04, lamd1: 0.994, lamd2: 0.01128, Time: 52.28
It: 23400, Loss: 5.628e-04, lamd1: 0.994, lamd2: 0.01123, Time: 53.09
It: 23500, Loss: 6.375e-04, lamd1: 0.994, lamd2: 0.01113, Time: 53.41
It: 23600, Loss: 5.761e-04, lamd1: 0.994, lamd2: 0.01121, Time: 53.07
It: 23700, Loss: 7.310e-04, lamd1: 0.993, lamd2: 0.01137, Time: 53.13
It: 23800, Loss: 5.611e-04, lamd1: 0.994, lamd2: 0.01121, Time: 53.24
It: 23900, Loss: 5.638e-04, lamd1: 0.994, lamd2: 0.01122, Time: 53.41
It: 24000, Loss: 8.567e-04, lamd1: 0.994, lamd2: 0.01135, Time: 52.91
It: 24100, Loss: 5.421e-04, lamd1: 0.994, lamd2: 0.01124, Time: 53.28
It: 24200, Loss: 6.475e-04, lamd1: 0.994, lamd2: 0.01127, Time: 53.41
It: 24300, Loss: 8.294e-04, lamd1: 0.994, lamd2: 0.01114, Time: 53.22
It: 24400, Loss: 5.276e-04, lamd1: 0.994, lamd2: 0.01122, Time: 53.23
It: 24500, Loss: 5.292e-04, lamd1: 0.994, lamd2: 0.01122, Time: 53.47
It: 24600, Loss: 5.236e-04, lamd1: 0.994, lamd2: 0.01123, Time: 53.56
It: 24700, Loss: 5.968e-04, lamd1: 0.994, lamd2: 0.01128, Time: 53.54
It: 24800, Loss: 6.021e-04, lamd1: 0.994, lamd2: 0.01128, Time: 53.52
It: 24900, Loss: 5.979e-04, lamd1: 0.994, lamd2: 0.01112, Time: 53.54
It: 25000, Loss: 6.029e-04, lamd1: 0.994, lamd2: 0.01113, Time: 53.26
It: 25100, Loss: 5.755e-04, lamd1: 0.994, lamd2: 0.01114, Time: 53.31
It: 25200, Loss: 5.415e-04, lamd1: 0.994, lamd2: 0.01118, Time: 53.54
It: 25300, Loss: 5.454e-04, lamd1: 0.994, lamd2: 0.01117, Time: 53.52
It: 25400, Loss: 6.318e-04, lamd1: 0.994, lamd2: 0.01127, Time: 53.54
It: 25500, Loss: 9.740e-04, lamd1: 0.994, lamd2: 0.01141, Time: 53.53
It: 25600, Loss: 5.266e-04, lamd1: 0.994, lamd2: 0.01117, Time: 53.52
It: 25700, Loss: 5.100e-04, lamd1: 0.994, lamd2: 0.01123, Time: 53.53
It: 25800, Loss: 5.313e-04, lamd1: 0.994, lamd2: 0.01123, Time: 53.54
It: 25900, Loss: 5.700e-04, lamd1: 0.994, lamd2: 0.01117, Time: 53.16
It: 26000, Loss: 6.451e-04, lamd1: 0.995, lamd2: 0.01109, Time: 52.96
It: 26100, Loss: 9.747e-04, lamd1: 0.995, lamd2: 0.01110, Time: 53.03
It: 26200, Loss: 7.203e-04, lamd1: 0.994, lamd2: 0.01139, Time: 53.28
It: 26300, Loss: 5.781e-04, lamd1: 0.995, lamd2: 0.01123, Time: 52.97
It: 26400, Loss: 5.335e-04, lamd1: 0.994, lamd2: 0.01122, Time: 53.38
It: 26500, Loss: 4.909e-04, lamd1: 0.995, lamd2: 0.01120, Time: 53.40
It: 26600, Loss: 7.828e-04, lamd1: 0.994, lamd2: 0.01108, Time: 53.38
It: 26700, Loss: 7.780e-04, lamd1: 0.995, lamd2: 0.01108, Time: 53.40
It: 26800, Loss: 4.994e-04, lamd1: 0.995, lamd2: 0.01117, Time: 53.41
It: 26900, Loss: 5.095e-04, lamd1: 0.995, lamd2: 0.01116, Time: 53.58
It: 27000, Loss: 5.893e-04, lamd1: 0.995, lamd2: 0.01118, Time: 53.11
It: 27100, Loss: 5.722e-04, lamd1: 0.995, lamd2: 0.01125, Time: 53.18
It: 27200, Loss: 5.195e-04, lamd1: 0.995, lamd2: 0.01118, Time: 53.00
It: 27300, Loss: 1.041e-03, lamd1: 0.995, lamd2: 0.01133, Time: 52.80
It: 27400, Loss: 6.971e-04, lamd1: 0.994, lamd2: 0.01099, Time: 53.35
It: 27500, Loss: 5.233e-04, lamd1: 0.995, lamd2: 0.01120, Time: 53.54
It: 27600, Loss: 5.672e-04, lamd1: 0.994, lamd2: 0.01111, Time: 53.44
It: 27700, Loss: 9.113e-04, lamd1: 0.994, lamd2: 0.01147, Time: 52.69
It: 27800, Loss: 7.088e-04, lamd1: 0.995, lamd2: 0.01119, Time: 52.24
It: 27900, Loss: 7.219e-04, lamd1: 0.994, lamd2: 0.01118, Time: 52.55
It: 28000, Loss: 5.476e-04, lamd1: 0.994, lamd2: 0.01121, Time: 53.15
It: 28100, Loss: 4.825e-04, lamd1: 0.995, lamd2: 0.01118, Time: 53.35
It: 28200, Loss: 5.633e-04, lamd1: 0.995, lamd2: 0.01111, Time: 53.54
It: 28300, Loss: 5.095e-04, lamd1: 0.995, lamd2: 0.01112, Time: 53.56
It: 28400, Loss: 7.695e-04, lamd1: 0.995, lamd2: 0.01130, Time: 53.52
It: 28500, Loss: 5.001e-04, lamd1: 0.995, lamd2: 0.01115, Time: 53.15
It: 28600, Loss: 5.036e-04, lamd1: 0.995, lamd2: 0.01113, Time: 53.07
It: 28700, Loss: 5.409e-04, lamd1: 0.995, lamd2: 0.01117, Time: 53.26
It: 28800, Loss: 5.205e-04, lamd1: 0.995, lamd2: 0.01117, Time: 53.41
It: 28900, Loss: 6.568e-04, lamd1: 0.995, lamd2: 0.01115, Time: 53.26
It: 29000, Loss: 6.931e-04, lamd1: 0.995, lamd2: 0.01108, Time: 53.23
It: 29100, Loss: 6.749e-04, lamd1: 0.994, lamd2: 0.01120, Time: 53.20
It: 29200, Loss: 6.237e-04, lamd1: 0.995, lamd2: 0.01113, Time: 53.20
It: 29300, Loss: 4.685e-04, lamd1: 0.995, lamd2: 0.01111, Time: 53.23
It: 29400, Loss: 7.178e-04, lamd1: 0.995, lamd2: 0.01129, Time: 53.54
It: 29500, Loss: 5.255e-04, lamd1: 0.995, lamd2: 0.01123, Time: 53.55
